0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Date,CG Scheme,SG Scheme,E Tier I,C Tier I,G Tier I,E Tier II,C Tier II,G Tier II,NPS Lite,Corporate CG,APY,A Tier I,A Tier II,NPS TTS-II
2014-03-28,17.1106,14.6393,14.1647,16.5355,14.8122,13.0409,15.1962,14.1691,13.8443,10.8288,0.0000,0.0000,0.0000,
2014-03-29,17.1145,14.6427,14.1646,16.5395,14.8157,13.0408,15.1998,14.1724,13.8474,10.8312,0.0000,0.0000,0.0000,
2014-03-30,17.1158,14.6441,14.1645,16.5425,14.8156,13.0407,15.1965,14.1723,13.8487,10.8322,0.0000,0.0000,0.0000,
2014-03-31,17.1157,14.6437,14.1792,16.5344,14.8187,13.0571,15.1746,14.1783,13.8409,10.8311,0.0000,0.0000,0.0000,
2014-04-01,17.1229,14.6497,14.2129,16.5383,14.8221,13.0883,15.1781,14.1815,13.8465,10.8355,0.0000,0.0000,0.0000,
2014-04-02,17.0284,14.5643,14.2820,16.5066,14.6818,13.1498,15.1456,14.0445,13.7633,10.7670,0.0000,0.0000,0.0000,
2014-04-03,16.9902,14.5335,14.2504,16.5160,14.6316,13.1212,15.1485,13.9911,13.7355,10.7452,0.0000,0.0000,0.0000,
2014-04-04,16.9101,14.4629,14.1621,16.4564,14.5645,13.0414,15.0966,13.9208,13.6751,10.6930,0.0000,0.0000,0.0000,
2014-04-05,16.9140,14.4662,14.1620,16.4604,14.5679,13.0413,15.1002,13.9241,13.6782,10.6954,0.0000,0.0000,0.0000,
2014-04-06,16.9179,14.4695,14.1618,16.4644,14.5713,13.0412,15.1038,13.9274,13.6813,10.6977,0.0000,0.0000,0.0000,
2014-04-07,16.9150,14.4690,14.1663,16.4482,14.5646,13.0442,15.0988,13.9238,13.6802,10.7000,0.0000,0.0000,0.0000,
2014-04-08,16.9189,14.4723,14.1662,16.4522,14.5680,13.0441,15.1024,13.9271,13.6833,10.7024,0.0000,0.0000,0.0000,
2014-04-09,16.9545,14.4986,14.3715,16.4431,14.5958,13.2310,15.0965,13.9591,13.7108,10.7204,0.0000,0.0000,0.0000,
2014-04-10,16.9634,14.5065,14.3715,16.4303,14.6212,13.2323,15.0773,13.9839,13.7152,10.7249,0.0000,0.0000,0.0000,
2014-04-11,17.0073,14.5454,14.3306,16.4725,14.6710,13.1952,15.1157,14.0325,13.7532,10.7538,0.0000,0.0000,0.0000,
2014-04-12,17.0112,14.5487,14.3305,16.4764,14.6744,13.1951,15.1193,14.0358,13.7563,10.7561,0.0000,0.0000,0.0000,
2014-04-13,17.0151,14.5520,14.3304,16.4804,14.6778,13.1950,15.1229,14.0391,13.7594,10.7585,0.0000,0.0000,0.0000,
2014-04-14,17.0190,14.5553,14.3302,16.4844,14.6813,13.1949,15.1264,14.0423,13.7625,10.7608,0.0000,0.0000,0.0000,
2014-04-15,17.0211,14.5592,14.2403,16.4836,14.7015,13.1116,15.1262,14.0633,13.7675,10.7643,0.0000,0.0000,0.0000,
2014-04-16,17.0312,14.5671,14.1204,16.5045,14.7144,13.0003,15.1477,14.0746,13.7718,10.7687,0.0000,0.0000,0.0000,
2014-04-17,17.1241,14.6471,14.3375,16.5391,14.8024,13.2005,15.1750,14.1653,13.8470,10.8285,0.0000,0.0000,0.0000,
2014-04-18,17.1280,14.6504,14.3374,16.5432,14.8059,13.2004,15.1787,14.1686,13.8502,10.8308,0.0000,0.0000,0.0000,
2014-04-19,17.1319,14.6537,14.3373,16.5473,14.8093,13.2003,15.1823,14.1719,13.8533,10.8332,0.0000,0.0000,0.0000,
2014-04-20,17.1358,14.6570,14.3372,16.5514,14.8128,13.2002,15.1860,14.1752,13.8564,10.8356,0.0000,0.0000,0.0000,
2014-04-21,17.1961,14.7148,14.4189,16.6206,14.8637,13.2762,15.2196,14.2232,13.9081,10.8915,0.0000,0.0000,0.0000,
2014-04-22,17.2341,14.7451,14.4152,16.5966,14.9077,13.2733,15.2374,14.2667,13.9344,10.9013,0.0000,0.0000,0.0000,
2014-04-23,17.2489,14.7570,14.4696,16.6461,14.9009,13.3241,15.2727,14.2610,13.9479,10.9116,0.0000,0.0000,0.0000,
2014-04-24,17.2528,14.7604,14.4695,16.6502,14.9043,13.3240,15.2764,14.2643,13.9510,10.9140,0.0000,0.0000,0.0000,
2014-04-25,17.2521,14.7684,14.3435,16.7101,14.8916,13.2094,15.3170,14.2479,13.9551,10.9320,0.0000,0.0000,0.0000,
2014-04-26,17.2560,14.7717,14.3434,16.7142,14.8950,13.2093,15.3207,14.2512,13.9582,10.9344,0.0000,0.0000,0.0000,
2014-04-27,17.2599,14.7750,14.3432,16.7183,14.8984,13.2092,15.3244,14.2545,13.9613,10.9368,0.0000,0.0000,0.0000,
2014-04-28,17.2678,14.7737,14.2975,16.7027,14.9127,13.1666,15.3264,14.2648,13.9612,10.9237,0.0000,0.0000,0.0000,
2014-04-29,17.2878,14.7911,14.2036,16.7196,14.9429,13.0806,15.3429,14.2945,13.9802,10.9358,0.0000,0.0000,0.0000,
2014-04-30,17.2959,14.7997,14.1633,16.7288,14.9558,13.0433,15.3592,14.3020,13.9868,10.9416,0.0000,0.0000,0.0000,
2014-05-01,17.2998,14.8031,14.1632,16.7329,14.9592,13.0432,15.3629,14.3053,13.9900,10.9440,0.0000,0.0000,0.0000,
2014-05-02,17.3280,14.8261,14.1589,16.7634,14.9865,13.0391,15.3854,14.3313,14.0120,10.9613,0.0000,0.0000,0.0000,
2014-05-03,17.3319,14.8295,14.1588,16.7675,14.9900,13.0390,15.3891,14.3346,14.0151,10.9638,0.0000,0.0000,0.0000,
2014-05-04,17.3358,14.8328,14.1587,16.7716,14.9934,13.0389,15.3928,14.3379,14.0183,10.9662,0.0000,0.0000,0.0000,
2014-05-05,17.3897,14.8811,14.1687,16.8061,15.0536,13.0478,15.4208,14.4019,14.0625,11.0056,0.0000,0.0000,0.0000,
2014-05-06,17.3828,14.8772,14.2030,16.7892,15.0422,13.0790,15.4186,14.3865,14.0569,11.0010,0.0000,0.0000,0.0000,
2014-05-07,17.3669,14.8609,14.0720,16.7822,15.0306,12.9598,15.4134,14.3752,14.0396,10.9877,0.0000,0.0000,0.0000,
2014-05-08,17.3766,14.8722,14.0869,16.8062,15.0482,12.9734,15.4302,14.3934,14.0555,11.0005,0.0000,0.0000,0.0000,
2014-05-09,17.4308,14.9177,14.5051,16.8142,15.0703,13.3591,15.4347,14.4142,14.0965,11.0320,0.0000,0.0000,0.0000,
2014-05-10,17.4347,14.9211,14.5049,16.8183,15.0737,13.3590,15.4384,14.4175,14.0996,11.0344,0.0000,0.0000,0.0000,
2014-05-11,17.4386,14.9244,14.5048,16.8224,15.0772,13.3589,15.4421,14.4208,14.1026,11.0369,0.0000,0.0000,0.0000,
2014-05-12,17.4831,14.9603,14.8322,16.8396,15.0926,13.6604,15.4636,14.4370,14.1614,11.0704,0.0000,0.0000,0.0000,
2014-05-13,17.4895,14.9624,15.0304,16.8476,15.0667,13.8433,15.4595,14.4104,14.1577,11.0627,0.0000,0.0000,0.0000,
2014-05-14,17.4934,14.9661,15.0301,16.8517,15.0702,13.8436,15.4632,14.4137,14.1607,11.0652,0.0000,0.0000,0.0000,
2014-05-15,17.5055,14.9761,15.0607,16.8601,15.0849,13.8718,15.4707,14.4249,14.1765,11.0751,0.0000,0.0000,0.0000,
2014-05-16,17.5321,14.9999,15.2385,16.9100,15.0776,14.0369,15.5135,14.4181,14.1701,11.0928,0.0000,0.0000,0.0000,
2014-05-17,17.5360,15.0033,15.2384,16.9141,15.0811,14.0368,15.5172,14.4215,14.1733,11.0952,0.0000,0.0000,0.0000,
2014-05-18,17.5400,15.0066,15.2383,16.9182,15.0846,14.0367,15.5209,14.4248,14.1765,11.0976,0.0000,0.0000,0.0000,
2014-05-19,17.5483,15.0134,15.3645,16.8979,15.0947,14.1540,15.4973,14.4373,14.2066,11.1035,0.0000,0.0000,0.0000,
2014-05-20,17.5648,15.0302,15.3873,16.9113,15.1156,14.1745,15.5078,14.4588,14.2226,11.1178,0.0000,0.0000,0.0000,
2014-05-21,17.5956,15.0619,15.3402,16.9218,15.1680,14.1301,15.5278,14.5123,14.2576,11.1439,0.0000,0.0000,0.0000,
2014-05-22,17.6326,15.0950,15.3916,16.9259,15.2125,14.1781,15.5425,14.5546,14.2888,11.1680,0.0000,0.0000,0.0000,
2014-05-23,17.7333,15.1760,15.5832,16.9885,15.2916,14.3553,15.5819,14.6289,14.3600,11.2270,0.0000,0.0000,0.0000,
2014-05-24,17.7372,15.1794,15.5831,16.9926,15.2950,14.3552,15.5855,14.6322,14.3632,11.2294,0.0000,0.0000,0.0000,
2014-05-25,17.7411,15.1827,15.5830,16.9966,15.2985,14.3551,15.5891,14.6356,14.3664,11.2318,0.0000,0.0000,0.0000,
2014-05-26,17.7030,15.1513,15.5670,16.9741,15.2656,14.3396,15.5675,14.6030,14.3309,11.2136,0.0000,0.0000,0.0000,
2014-05-27,17.7231,15.1713,15.4810,16.9908,15.2969,14.2613,15.5889,14.6329,14.3561,11.2256,0.0000,0.0000,0.0000,
2014-05-28,17.7302,15.1845,15.5052,16.9881,15.3081,14.2851,15.5817,14.6432,14.3717,11.2354,0.0000,0.0000,0.0000,
2014-05-29,17.7435,15.1963,15.3235,17.0060,15.3406,14.1175,15.5891,14.6811,14.3832,11.2420,0.0000,0.0000,0.0000,
2014-05-30,17.8018,15.2459,15.3112,17.0302,15.4030,14.1061,15.6099,14.7394,14.4287,11.2789,0.0000,0.0000,0.0000,
2014-05-31,17.8057,15.2493,15.3110,17.0343,15.4064,14.1060,15.6136,14.7427,14.4319,11.2813,0.0000,0.0000,0.0000,
2014-06-01,17.8142,15.2526,15.3109,17.0384,15.4099,14.1059,15.6173,14.7460,14.4351,11.2837,0.0000,0.0000,0.0000,
2014-06-02,17.8553,15.2858,15.5928,17.0646,15.4245,14.3648,15.6306,14.7616,14.4603,11.3063,0.0000,0.0000,0.0000,
2014-06-03,17.9345,15.3556,15.7054,17.1149,15.4995,14.4689,15.6822,14.8321,14.5281,11.3576,0.0000,0.0000,0.0000,
2014-06-04,17.9688,15.3918,15.6983,17.1420,15.5450,14.4621,15.7130,14.8770,14.5629,11.3889,0.0000,0.0000,0.0000,
2014-06-05,18.0585,15.4729,15.8751,17.1535,15.6347,14.6248,15.7348,14.9620,14.6362,11.4477,0.0000,0.0000,0.0000,
2014-06-06,18.1392,15.5409,16.1120,17.2067,15.6942,14.8424,15.7667,15.0261,14.7001,11.4965,0.0000,0.0000,0.0000,
2014-06-07,18.1431,15.5443,16.1118,17.2108,15.6977,14.8422,15.7703,15.0294,14.7033,11.4989,0.0000,0.0000,0.0000,
2014-06-08,18.1470,15.5477,16.1117,17.2149,15.7011,14.8421,15.7740,15.0327,14.7065,11.5013,0.0000,0.0000,0.0000,
2014-06-09,18.1501,15.5478,16.2623,17.2331,15.6768,14.9811,15.7907,15.0073,14.7057,11.5011,0.0000,0.0000,0.0000,
2014-06-10,18.1458,15.5474,16.2661,17.2461,15.6653,14.9839,15.8022,14.9997,14.7100,11.5034,0.0000,0.0000,0.0000,
2014-06-11,18.1460,15.5473,16.2072,17.2415,15.6800,14.9296,15.7995,15.0111,14.7051,11.5052,0.0000,0.0000,0.0000,
2014-06-12,18.1417,15.5470,16.2614,17.2368,15.6679,14.9787,15.8119,14.9997,14.7066,11.5064,0.0000,0.0000,0.0000,
2014-06-13,18.1102,15.5142,16.0340,17.2635,15.6281,14.7705,15.8223,14.9572,14.6716,11.4797,0.0000,0.0000,0.0000,
2014-06-14,18.1142,15.5176,16.0339,17.2676,15.6316,14.7704,15.8259,14.9605,14.6748,11.4821,0.0000,0.0000,0.0000,
2014-06-15,18.1181,15.5210,16.0337,17.2717,15.6351,14.7703,15.8296,14.9639,14.6780,11.4846,0.0000,0.0000,0.0000,
2014-06-16,18.0836,15.4939,16.0176,17.2509,15.6071,14.7575,15.8068,14.9432,14.6516,11.4654,0.0000,0.0000,0.0000,
2014-06-17,18.1224,15.5249,16.2237,17.2437,15.6355,14.9453,15.8039,14.9741,14.6854,11.4918,0.0000,0.0000,0.0000,
2014-06-18,18.0704,15.4816,16.0678,17.2345,15.5849,14.8024,15.7887,14.9257,14.6390,11.4535,0.0000,0.0000,0.0000,
2014-06-19,18.0472,15.4599,16.0320,17.2332,15.5573,14.7701,15.7905,14.8976,14.6260,11.4410,0.0000,0.0000,0.0000,
2014-06-20,18.0052,15.4236,15.9707,17.2037,15.5174,14.7141,15.7667,14.8564,14.5909,11.4169,0.0000,0.0000,0.0000,
2014-06-21,18.0092,15.4270,15.9706,17.2078,15.5208,14.7140,15.7704,14.8598,14.5942,11.4194,0.0000,0.0000,0.0000,
2014-06-22,18.0132,15.4304,15.9704,17.2119,15.5243,14.7139,15.7741,14.8631,14.5974,11.4218,0.0000,0.0000,0.0000,
2014-06-23,17.9814,15.4007,15.9306,17.2035,15.4821,14.6767,15.7623,14.8193,14.5669,11.3993,0.0000,0.0000,0.0000,
2014-06-24,18.0231,15.4484,16.1141,17.2082,15.5354,14.8450,15.7692,14.8743,14.6106,11.4323,0.0000,0.0000,0.0000,
2014-06-25,18.0209,15.4441,16.0915,17.2029,15.5303,14.8245,15.7638,14.8731,14.6083,11.4281,0.0000,0.0000,0.0000,
2014-06-26,17.9931,15.4229,15.9315,17.2002,15.5159,14.6779,15.7655,14.8562,14.5896,11.4137,0.0000,0.0000,0.0000,
2014-06-27,17.9911,15.4184,15.9645,17.2105,15.4970,14.7098,15.7695,14.8359,14.5830,11.4097,0.0000,0.0000,0.0000,
2014-06-28,17.9951,15.4218,15.9644,17.2146,15.5006,14.7097,15.7732,14.8393,14.5863,11.4121,0.0000,0.0000,0.0000,
2014-06-29,17.9991,15.4252,15.9643,17.2187,15.5041,14.7095,15.7769,14.8426,14.5895,11.4146,0.0000,0.0000,0.0000,
2014-06-30,18.0164,15.4421,16.1806,17.2164,15.5078,14.9087,15.7820,14.8470,14.6083,11.4273,0.0000,0.0000,0.0000,
2014-07-01,18.0303,15.4507,16.2302,17.2157,15.5203,14.9522,15.7792,14.8616,14.6185,11.4365,0.0000,0.0000,0.0000,
2014-07-02,18.0959,15.5092,16.4226,17.2435,15.5881,15.1284,15.8042,14.9255,14.6774,11.4775,0.0000,0.0000,0.0000,
2014-07-03,18.1121,15.5200,16.4103,17.2371,15.6027,15.1169,15.8010,14.9391,14.6827,11.4875,0.0000,0.0000,0.0000,
2014-07-04,18.1363,15.5437,16.5040,17.2648,15.6163,15.2026,15.8286,14.9522,14.7066,11.5027,0.0000,0.0000,0.0000,
2014-07-05,18.1402,15.5471,16.5039,17.2689,15.6198,15.2025,15.8322,14.9556,14.7098,11.5051,0.0000,0.0000,0.0000,
2014-07-06,18.1442,15.5505,16.5038,17.2730,15.6233,15.2023,15.8359,14.9590,14.7131,11.5076,0.0000,0.0000,0.0000,
2014-07-07,18.1463,15.5487,16.5787,17.2919,15.6041,15.2724,15.8464,14.9416,14.7089,11.5069,0.0000,0.0000,0.0000,
2014-07-08,18.0907,15.5039,16.2332,17.2809,15.5794,14.9565,15.8338,14.9172,14.6659,11.4745,0.0000,0.0000,0.0000,
2014-07-09,18.0813,15.4964,16.1515,17.2874,15.5744,14.8816,15.8417,14.9121,14.6598,11.4656,0.0000,0.0000,0.0000,
2014-07-10,18.0693,15.4845,16.1189,17.2841,15.5584,14.8516,15.8388,14.8974,14.6477,11.4595,0.0000,0.0000,0.0000,
2014-07-11,18.0048,15.4292,15.8915,17.2050,15.5420,14.6439,15.7476,14.8818,14.5922,11.4208,0.0000,0.0000,0.0000,
2014-07-12,18.0088,15.4327,15.8914,17.2092,15.5455,14.6437,15.7513,14.8851,14.5954,11.4233,0.0000,0.0000,0.0000,
2014-07-13,18.0128,15.4361,15.8913,17.2133,15.5491,14.6436,15.7550,14.8885,14.5986,11.4257,0.0000,0.0000,0.0000,
2014-07-14,17.9696,15.3961,15.8845,17.1325,15.5242,14.6360,15.6995,14.8637,14.5638,11.3911,0.0000,0.0000,0.0000,
2014-07-15,18.0291,15.4475,16.0378,17.1437,15.5811,14.7754,15.7088,14.9193,14.6086,11.4278,0.0000,0.0000,0.0000,
2014-07-16,18.0616,15.4738,16.2443,17.1755,15.5932,14.9642,15.7342,14.9298,14.6404,11.4469,0.0000,0.0000,0.0000,
2014-07-17,18.0890,15.4979,16.2837,17.1885,15.6196,15.0007,15.7448,14.9563,14.6598,11.4654,0.0000,0.0000,0.0000,
2014-07-18,18.0859,15.4941,16.3332,17.2031,15.6004,15.0470,15.7589,14.9368,14.6545,11.4636,0.0000,0.0000,0.0000,
2014-07-19,18.0899,15.4976,16.3331,17.2072,15.6039,15.0469,15.7626,14.9402,14.6577,11.4660,0.0000,0.0000,0.0000,
2014-07-20,18.0939,15.5010,16.3330,17.2113,15.6075,15.0467,15.7664,14.9436,14.6609,11.4685,0.0000,0.0000,0.0000,
2014-07-21,18.1348,15.5360,16.3783,17.2125,15.6569,15.0886,15.7714,14.9926,14.6934,11.4944,0.0000,0.0000,0.0000,
2014-07-22,18.1849,15.5788,16.5527,17.2527,15.6895,15.2508,15.8034,15.0244,14.7315,11.5237,0.0000,0.0000,0.0000,
2014-07-23,18.2130,15.6032,16.6135,17.2661,15.7155,15.3078,15.8140,15.0438,14.7534,11.5429,0.0000,0.0000,0.0000,
2014-07-24,18.2318,15.6180,16.6876,17.2726,15.7286,15.3763,15.8210,15.0553,14.7675,11.5535,0.0000,0.0000,0.0000,
2014-07-25,18.2270,15.6145,16.6062,17.2799,15.7325,15.3011,15.8274,15.0587,14.7655,11.5523,0.0000,0.0000,0.0000,
2014-07-26,18.2062,15.5961,16.6060,17.2841,15.7007,15.3009,15.8311,15.0275,14.7504,11.5395,0.0000,0.0000,0.0000,
2014-07-27,18.2102,15.5996,16.6059,17.2883,15.7042,15.3008,15.8349,15.0309,14.7537,11.5419,0.0000,0.0000,0.0000,
2014-07-28,18.1797,15.5728,16.5338,17.2897,15.6739,15.2344,15.8350,15.0023,14.7305,11.5221,0.0000,0.0000,0.0000,
2014-07-29,18.1837,15.5763,16.5337,17.2939,15.6775,15.2343,15.8388,15.0057,14.7337,11.5246,0.0000,0.0000,0.0000,
2014-07-30,18.1703,15.5643,16.6233,17.2843,15.6508,15.3170,15.8301,14.9807,14.7245,11.5173,0.0000,0.0000,0.0000,
2014-07-31,18.1641,15.5614,16.4759,17.2756,15.6663,15.1812,15.8270,14.9925,14.7179,11.5127,0.0000,0.0000,0.0000,
2014-08-01,18.1351,15.5358,16.2253,17.2840,15.6466,14.9507,15.8339,14.9725,14.6985,11.4939,0.0000,0.0000,0.0000,
2014-08-02,18.1391,15.5393,16.2253,17.2883,15.6502,14.9507,15.8377,14.9759,14.7018,11.4964,0.0000,0.0000,0.0000,
2014-08-03,18.1432,15.5427,16.2253,17.2926,15.6539,14.9507,15.8416,14.9793,14.7050,11.4989,0.0000,0.0000,0.0000,
2014-08-04,18.1595,15.5545,16.3970,17.2967,15.6536,15.1083,15.8380,14.9819,14.7021,11.5073,0.0000,0.0000,0.0000,
2014-08-05,18.0860,15.4898,16.5320,17.2734,15.5361,15.2311,15.8244,14.8688,14.6583,11.4615,0.0000,0.0000,0.0000,
2014-08-06,18.0366,15.4469,16.3760,17.2615,15.4890,15.0898,15.8168,14.8226,14.6212,11.4300,0.0000,0.0000,0.0000,
2014-08-07,18.0338,15.4434,16.3274,17.2401,15.4985,15.0459,15.7959,14.8351,14.6137,11.4231,0.0000,0.0000,0.0000,
2014-08-08,18.0141,15.4267,16.1601,17.2304,15.4952,14.8936,15.7920,14.8284,14.6006,11.4132,0.0000,0.0000,0.0000,
2014-08-09,18.0180,15.4302,16.1601,17.2346,15.4989,14.8936,15.7958,14.8319,14.6038,11.4158,0.0000,0.0000,0.0000,
2014-08-10,18.0220,15.4336,16.1601,17.2320,15.5025,14.8935,15.7911,14.8354,14.6070,11.4183,0.0000,0.0000,0.0000,
2014-08-11,18.0563,15.4662,16.2813,17.2553,15.5342,15.0033,15.8142,14.8652,14.6290,11.4436,0.0000,0.0000,0.0000,
2014-08-12,18.0775,15.4790,16.4957,17.2593,15.5247,15.2011,15.8401,14.8600,14.6520,11.4536,0.0000,0.0000,0.0000,
2014-08-13,18.1195,15.5140,16.5315,17.2719,15.5768,15.2338,15.8244,14.9069,14.6849,11.4786,0.0000,0.0000,0.0000,
2014-08-14,18.1687,15.5568,16.6432,17.2773,15.6343,15.3363,15.8264,14.9636,14.7249,11.5093,0.0000,0.0000,0.0000,
2014-08-15,18.1727,15.5602,16.6432,17.2816,15.6379,15.3363,15.8302,14.9671,14.7281,11.5118,0.0000,0.0000,0.0000,
2014-08-16,18.1767,15.5636,16.6432,17.2858,15.6416,15.3363,15.8340,14.9706,14.7314,11.5143,0.0000,0.0000,0.0000,
2014-08-17,18.1807,15.5670,16.6432,17.2901,15.6452,15.3363,15.8378,14.9740,14.7346,11.5168,0.0000,0.0000,0.0000,
2014-08-18,18.2012,15.5838,16.8154,17.2943,15.6489,15.4942,15.8415,14.9775,14.7526,11.5300,0.0000,0.0000,0.0000,
2014-08-19,18.2214,15.6015,16.8661,17.3149,15.6529,15.5407,15.8550,14.9886,14.7667,11.5441,0.0000,0.0000,0.0000,
2014-08-20,18.2666,15.6427,16.8195,17.3199,15.7231,15.4989,15.8747,15.0500,14.8024,11.5742,0.0000,0.0000,0.0000,
2014-08-21,18.2716,15.6445,16.8548,17.3275,15.7236,15.5310,15.8718,15.0498,14.7992,11.5725,0.0000,0.0000,0.0000,
2014-08-22,18.2754,15.6473,16.9011,17.3187,15.7257,15.5737,15.8612,15.0543,14.8015,11.5764,0.0000,0.0000,0.0000,
2014-08-23,18.2794,15.6507,16.9010,17.3229,15.7291,15.5737,15.8650,15.0578,14.8048,11.5789,0.0000,0.0000,0.0000,
2014-08-24,18.2834,15.6542,16.9010,17.3270,15.7326,15.5737,15.8688,15.0613,14.8080,11.5814,0.0000,0.0000,0.0000,
2014-08-25,18.2544,15.6280,16.8848,17.3160,15.7006,15.5598,15.8608,15.0284,14.7856,11.5618,0.0000,0.0000,0.0000,
2014-08-26,18.2583,15.6308,16.8818,17.3304,15.7011,15.5567,15.8724,15.0286,14.7861,11.5608,0.0000,0.0000,0.0000,
2014-08-27,18.2762,15.6461,16.9493,17.3268,15.7178,15.6207,15.8724,15.0431,14.8031,11.5750,0.0000,0.0000,0.0000,
2014-08-28,18.2796,15.6493,16.9870,17.3516,15.7160,15.6561,15.8897,15.0397,14.8134,11.5832,0.0000,0.0000,0.0000,
2014-08-29,18.2836,15.6527,16.9870,17.3558,15.7197,15.6561,15.8934,15.0432,14.8167,11.5857,0.0000,0.0000,0.0000,
2014-08-30,18.2853,15.6541,16.9870,17.3599,15.7197,15.6561,15.8972,15.0432,14.8180,11.5867,0.0000,0.0000,0.0000,
2014-08-31,18.2893,15.6575,16.9870,17.3640,15.7233,15.6560,15.9009,15.0467,14.8212,11.5892,0.0000,0.0000,0.0000,
2014-09-01,18.3144,15.6782,17.1409,17.3719,15.7285,15.7979,15.9116,15.0538,14.8412,11.6041,0.0000,0.0000,0.0000,
2014-09-02,18.3371,15.6981,17.2539,17.3883,15.7439,15.9036,15.9113,15.0696,14.8614,11.6245,0.0000,0.0000,0.0000,
2014-09-03,18.3569,15.7119,17.3179,17.3852,15.7571,15.9630,15.9250,15.0809,14.8747,11.6286,0.0000,0.0000,0.0000,
2014-09-04,18.3502,15.7108,17.2816,17.3923,15.7520,15.9291,15.9352,15.0779,14.8745,11.6301,0.0000,0.0000,0.0000,
2014-09-05,18.3659,15.7206,17.2636,17.3972,15.7676,15.9125,15.9321,15.0912,14.8816,11.6337,0.0000,0.0000,0.0000,
2014-09-06,18.3699,15.7240,17.2635,17.4014,15.7713,15.9124,15.9360,15.0947,14.8848,11.6363,0.0000,0.0000,0.0000,
2014-09-07,18.3739,15.7275,17.2635,17.4056,15.7750,15.9124,15.9398,15.0982,14.8879,11.6388,0.0000,0.0000,0.0000,
2014-09-08,18.4023,15.7543,17.4461,17.4162,15.7956,16.0833,15.9551,15.1195,14.9170,11.6602,0.0000,0.0000,0.0000,
2014-09-09,18.3957,15.7479,17.4025,17.4153,15.7897,16.0426,15.9613,15.1145,14.9115,11.6577,0.0000,0.0000,0.0000,
2014-09-10,18.3765,15.7307,17.2815,17.4232,15.7703,15.9293,15.9581,15.0963,14.8913,11.6410,0.0000,0.0000,0.0000,
2014-09-11,18.3912,15.7454,17.2634,17.4208,15.8009,15.9119,15.9621,15.1233,14.9074,11.6532,0.0000,0.0000,0.0000,
2014-09-12,18.4095,15.7596,17.3038,17.4310,15.8161,15.9499,15.9654,15.1364,14.9180,11.6633,0.0000,0.0000,0.0000,
2014-09-13,18.4135,15.7631,17.3037,17.4353,15.8198,15.9499,15.9693,15.1399,14.9213,11.6659,0.0000,0.0000,0.0000,
2014-09-14,18.4176,15.7665,17.3037,17.4396,15.8235,15.9499,15.9731,15.1433,14.9245,11.6684,0.0000,0.0000,0.0000,
2014-09-15,18.4240,15.7733,17.1697,17.4494,15.8370,15.8265,15.9859,15.1564,14.9284,11.6730,0.0000,0.0000,0.0000,
2014-09-16,18.4107,15.7647,16.9402,17.4697,15.8480,15.6139,15.9923,15.1678,14.9181,11.6655,0.0000,0.0000,0.0000,
2014-09-17,18.4349,15.7823,17.0304,17.4651,15.8593,15.6968,16.0022,15.1786,14.9364,11.6783,0.0000,0.0000,0.0000,
2014-09-18,18.5078,15.8464,17.3289,17.4880,15.9259,15.9737,16.0225,15.2430,14.9953,11.7248,0.0000,0.0000,0.0000,
2014-09-19,18.5175,15.8580,17.3411,17.4932,15.9320,15.9853,16.0417,15.2491,15.0055,11.7370,0.0000,0.0000,0.0000,
2014-09-20,18.5215,15.8615,17.3411,17.4975,15.9357,15.9852,16.0456,15.2526,15.0088,11.7395,0.0000,0.0000,0.0000,
2014-09-21,18.5256,15.8650,17.3411,17.5019,15.9394,15.9852,16.0495,15.2562,15.0120,11.7421,0.0000,0.0000,0.0000,
2014-09-22,18.5658,15.8959,17.3979,17.5645,15.9612,16.0380,16.0869,15.2742,15.0400,11.7644,0.0000,0.0000,0.0000,
2014-09-23,18.5314,15.8687,17.1265,17.5729,15.9405,15.7862,16.0960,15.2623,15.0128,11.7432,0.0000,0.0000,0.0000,
2014-09-24,18.5296,15.8673,17.0943,17.5792,15.9401,15.7565,16.0984,15.2620,15.0034,11.7427,0.0000,0.0000,0.0000,
2014-09-25,18.5041,15.8503,16.9005,17.5786,15.9338,15.5780,16.1060,15.2540,14.9951,11.7318,0.0000,0.0000,0.0000,
2014-09-26,18.5706,15.9030,17.0232,17.6380,15.9743,15.6904,16.1537,15.2948,15.0464,11.7698,0.0000,0.0000,0.0000,
2014-09-27,18.5747,15.9065,17.0232,17.6424,15.9780,15.6904,16.1576,15.2983,15.0496,11.7724,0.0000,0.0000,0.0000,
2014-09-28,18.5788,15.9100,17.0232,17.6467,15.9817,15.6904,16.1614,15.3019,15.0529,11.7749,0.0000,0.0000,0.0000,
2014-09-29,18.5463,15.8828,17.0021,17.6303,15.9443,15.6709,16.1516,15.2643,15.0267,11.7561,0.0000,0.0000,0.0000,
2014-09-30,18.5261,15.8679,17.0129,17.6360,15.9269,15.6826,16.1515,15.2467,15.0191,11.7473,0.0000,0.0000,0.0000,
2014-10-01,18.5481,15.8883,16.9719,17.6463,15.9596,15.6447,16.1568,15.2814,15.0399,11.7663,0.0000,0.0000,0.0000,
2014-10-02,18.5521,15.8918,16.9719,17.6507,15.9634,15.6447,16.1606,15.2850,15.0432,11.7689,0.0000,0.0000,0.0000,
2014-10-03,18.5562,15.8953,16.9718,17.6550,15.9671,15.6447,16.1645,15.2886,15.0464,11.7715,0.0000,0.0000,0.0000,
